ma_khach_hang,ma_san_pham,so_sao,count,count,ma_khach_hang_idx,ma_san_pham_idx
123,422215804,5.0,96,14,213.0,51.0
123,422217292,5.0,98,14,213.0,47.0
124,205100137,5.0,299,12,336.0,4.0
124,205100146,5.0,298,12,336.0,1.0
124,422201822,5.0,15,12,336.0,291.0
124,422206648,5.0,294,12,336.0,5.0
124,422208807,5.0,292,12,336.0,6.0
124,422211446,5.0,298,12,336.0,7.0
124,422211447,5.0,298,12,336.0,2.0
124,422220080,5.0,11,12,336.0,347.0
125,205100136,5.0,295,8,687.0,3.0
125,205100137,5.0,299,8,687.0,4.0
125,205100146,5.0,298,8,687.0,1.0
125,422204259,5.0,307,8,687.0,0.0
125,422206648,5.0,294,8,687.0,5.0
125,422208807,5.0,292,8,687.0,6.0
125,422211446,5.0,298,8,687.0,7.0
125,422211447,5.0,298,8,687.0,2.0
126,205100137,5.0,299,13,300.0,4.0
126,205100146,5.0,298,13,300.0,1.0
126,357100004,5.0,11,13,300.0,415.0
126,357100011,5.0,29,13,300.0,159.0
126,422202362,5.0,27,13,300.0,164.0
126,422203506,5.0,28,13,300.0,165.0
126,422203510,5.0,28,13,300.0,160.0
126,422204259,5.0,307,13,300.0,0.0
126,422206648,5.0,294,13,300.0,5.0
126,422208807,5.0,292,13,300.0,6.0
126,422211446,5.0,298,13,300.0,7.0
126,422211447,5.0,298,13,300.0,2.0
127,205100137,3.0,299,8,688.0,4.0
127,205100146,3.0,298,8,688.0,1.0
127,422204259,3.0,307,8,688.0,0.0
127,422206648,3.0,294,8,688.0,5.0
127,422208807,3.0,292,8,688.0,6.0
127,422211446,3.0,298,8,688.0,7.0
128,205100136,4.0,295,14,214.0,3.0
128,205100137,4.0,299,14,214.0,4.0
128,205100146,4.0,298,14,214.0,1.0
128,225200013,1.0,31,14,214.0,151.0
128,422204259,4.0,307,14,214.0,0.0
128,422204777,4.0,24,14,214.0,187.0
128,422206248,4.0,22,14,214.0,279.0
128,422206421,4.0,28,14,214.0,181.0
128,422208345,4.0,24,14,214.0,188.0
128,422211446,4.0,298,14,214.0,7.0
128,422211447,4.0,298,14,214.0,2.0
129,205100136,5.0,295,8,689.0,3.0
129,205100137,5.0,299,8,689.0,4.0
129,205100146,5.0,298,8,689.0,1.0
129,422206648,5.0,294,8,689.0,5.0
129,422208807,5.0,292,8,689.0,6.0
129,422211446,5.0,298,8,689.0,7.0
130,205100136,5.0,295,13,302.0,3.0
130,205100137,5.0,299,13,302.0,4.0
130,205100146,5.0,298,13,302.0,1.0
130,249500019,3.0,151,13,302.0,36.0
130,249500027,3.0,149,13,302.0,37.0
130,345800003,4.0,18,13,302.0,327.0
130,422203145,3.0,148,13,302.0,39.0
130,422204259,5.0,307,13,302.0,0.0
130,422207413,3.0,145,13,302.0,38.0
130,422208807,5.0,292,13,302.0,6.0
130,422211446,5.0,298,13,302.0,7.0
130,422211447,5.0,298,13,302.0,2.0
131,100230069,5.0,53,12,340.0,109.0
131,205100136,5.0,295,12,340.0,3.0
131,205100137,5.0,299,12,340.0,4.0
131,205100146,5.0,298,12,340.0,1.0
131,207500001,5.0,53,12,340.0,102.0
131,207500007,5.0,53,12,340.0,124.0
131,377400002,5.0,21,12,340.0,416.0
131,422204259,5.0,307,12,340.0,0.0
131,422208807,5.0,292,12,340.0,6.0
131,422211446,5.0,298,12,340.0,7.0
131,422211447,5.0,298,12,340.0,2.0
132,204900013,2.0,163,15,186.0,81.0
132,205100136,4.0,295,15,186.0,3.0
132,205100137,4.0,299,15,186.0,4.0
132,205100146,4.0,298,15,186.0,1.0
132,308500001,5.0,20,15,186.0,364.0
132,422206648,4.0,294,15,186.0,5.0
132,422211446,4.0,298,15,186.0,7.0
132,422211447,4.0,298,15,186.0,2.0
132,422211640,5.0,29,15,186.0,204.0
132,422212333,5.0,29,15,186.0,191.0
132,422216416,2.0,120,15,186.0,85.0
133,205100137,5.0,299,8,692.0,4.0
133,205100146,5.0,298,8,692.0,1.0
133,422204259,5.0,307,8,692.0,0.0
133,422206648,5.0,294,8,692.0,5.0
133,422208807,5.0,292,8,692.0,6.0
133,422211447,5.0,298,8,692.0,2.0
134,205100136,5.0,295,8,693.0,3.0
134,205100137,5.0,299,8,693.0,4.0
134,205100146,5.0,298,8,693.0,1.0
134,422204259,5.0,307,8,693.0,0.0
134,422206648,5.0,294,8,693.0,5.0
134,422208807,5.0,292,8,693.0,6.0
134,422211446,5.0,298,8,693.0,7.0
134,422211447,5.0,298,8,693.0,2.0
135,100230069,4.0,53,28,24.0,109.0
135,205100136,4.0,295,28,24.0,3.0
135,205100136,4.0,295,28,24.0,3.0
135,205100137,4.0,299,28,24.0,4.0
135,205100137,4.0,299,28,24.0,4.0
135,205100146,4.0,298,28,24.0,1.0
135,207500007,4.0,53,28,24.0,124.0
135,211300002,5.0,69,28,24.0,101.0
135,422204259,4.0,307,28,24.0,0.0
135,422204259,4.0,307,28,24.0,0.0
135,422206648,4.0,294,28,24.0,5.0
135,422206648,4.0,294,28,24.0,5.0
135,422208807,4.0,292,28,24.0,6.0
135,422208807,4.0,292,28,24.0,6.0
135,422211446,4.0,298,28,24.0,7.0
135,422211446,4.0,298,28,24.0,7.0
135,422211447,4.0,298,28,24.0,2.0
135,422217970,5.0,11,28,24.0,258.0
135,422217972,5.0,10,28,24.0,260.0
135,422218098,5.0,11,28,24.0,225.0
135,422218099,5.0,10,28,24.0,262.0
135,422218100,5.0,11,28,24.0,263.0
135,422218101,5.0,10,28,24.0,264.0
136,205100146,5.0,298,8,694.0,1.0
136,422204259,5.0,307,8,694.0,0.0
136,422206648,5.0,294,8,694.0,5.0
136,422208807,5.0,292,8,694.0,6.0
136,422211446,5.0,298,8,694.0,7.0
136,422211447,5.0,298,8,694.0,2.0
137,205100137,5.0,299,12,341.0,4.0
137,205100146,5.0,298,12,341.0,1.0
137,422204259,5.0,307,12,341.0,0.0
137,422206648,5.0,294,12,341.0,5.0
137,422209443,5.0,36,12,341.0,155.0
137,422209443,5.0,36,12,341.0,155.0
137,422209444,5.0,37,12,341.0,150.0
137,422211446,5.0,298,12,341.0,7.0
137,422211447,5.0,298,12,341.0,2.0
138,100150058,5.0,33,20,93.0,156.0
138,100150059,5.0,32,20,93.0,162.0
138,204000059,5.0,34,20,93.0,157.0
138,205100136,5.0,295,20,93.0,3.0
138,205100137,5.0,299,20,93.0,4.0
138,205100146,5.0,298,20,93.0,1.0
138,422204259,5.0,307,20,93.0,0.0
138,422205804,5.0,14,20,93.0,203.0
138,422205805,5.0,10,20,93.0,234.0
138,422205806,5.0,10,20,93.0,235.0
138,422205808,5.0,11,20,93.0,213.0
138,422205809,5.0,10,20,93.0,237.0
138,422205810,5.0,10,20,93.0,238.0
138,422205811,5.0,10,20,93.0,239.0
138,422206648,5.0,294,20,93.0,5.0
138,422208807,5.0,292,20,93.0,6.0
138,422211446,5.0,298,20,93.0,7.0
138,422216098,5.0,33,20,93.0,166.0
139,205100137,5.0,299,23,40.0,4.0
139,205100146,3.0,298,23,40.0,1.0
139,205100146,5.0,298,23,40.0,1.0
139,223600009,5.0,48,23,40.0,110.0
139,223600010,5.0,46,23,40.0,132.0
139,418800002,5.0,20,23,40.0,288.0
139,418800004,5.0,20,23,40.0,274.0
139,422204904,5.0,50,23,40.0,71.0
139,422204906,5.0,53,23,40.0,65.0
139,422204910,5.0,49,23,40.0,72.0
139,422206648,5.0,294,23,40.0,5.0
139,422208807,5.0,292,23,40.0,6.0
139,422209420,4.0,10,23,40.0,471.0
139,422211183,5.0,49,23,40.0,73.0
139,422211446,5.0,298,23,40.0,7.0
139,422211447,5.0,298,23,40.0,2.0
139,422212330,4.0,11,23,40.0,474.0
139,422214044,4.0,11,23,40.0,476.0
139,422220606,5.0,51,23,40.0,68.0
140,204100078,5.0,14,36,13.0,184.0
140,204100079,5.0,14,36,13.0,195.0
140,205100136,5.0,295,36,13.0,3.0
140,205100137,5.0,299,36,13.0,4.0
140,205100146,5.0,298,36,13.0,1.0
140,211300005,5.0,14,36,13.0,230.0
140,211300007,5.0,80,36,13.0,98.0
140,245500001,5.0,40,36,13.0,103.0
140,245500002,5.0,39,36,13.0,104.0
140,245500009,5.0,39,36,13.0,105.0
140,245500010,5.0,39,36,13.0,106.0
140,308100023,5.0,11,36,13.0,287.0
140,308500004,5.0,259,36,13.0,9.0
140,308500009,5.0,261,36,13.0,10.0
140,308500013,5.0,269,36,13.0,8.0
140,308500015,5.0,265,36,13.0,11.0
140,308500037,5.0,260,36,13.0,12.0
140,351700026,5.0,10,36,13.0,328.0
140,422202253,5.0,262,36,13.0,15.0
140,422203182,5.0,12,36,13.0,275.0
140,422205162,5.0,266,36,13.0,13.0
140,422205163,5.0,262,36,13.0,17.0
140,422205164,5.0,240,36,13.0,18.0
140,422206648,5.0,294,36,13.0,5.0
140,422209605,5.0,10,36,13.0,280.0
140,422209671,5.0,15,36,13.0,218.0
140,422211446,5.0,298,36,13.0,7.0
140,422211447,5.0,298,36,13.0,2.0
140,422214146,5.0,83,36,13.0,97.0
140,422214148,5.0,17,36,13.0,205.0
140,422216449,5.0,15,36,13.0,257.0
141,205100136,4.0,295,8,697.0,3.0
141,205100137,4.0,299,8,697.0,4.0
141,205100146,4.0,298,8,697.0,1.0
141,422204259,4.0,307,8,697.0,0.0
141,422206648,4.0,294,8,697.0,5.0
141,422208807,4.0,292,8,697.0,6.0
141,422211446,4.0,298,8,697.0,7.0
142,205100137,5.0,299,8,700.0,4.0
142,205100146,5.0,298,8,700.0,1.0
142,422204259,5.0,307,8,700.0,0.0
142,422206648,5.0,294,8,700.0,5.0
142,422211447,5.0,298,8,700.0,2.0
143,205100136,5.0,295,9,573.0,3.0
143,205100146,5.0,298,9,573.0,1.0
143,422206648,5.0,294,9,573.0,5.0
143,422211446,5.0,298,9,573.0,7.0
143,422211447,5.0,298,9,573.0,2.0
144,205100136,5.0,295,12,342.0,3.0
144,205100137,5.0,299,12,342.0,4.0
144,205100146,5.0,298,12,342.0,1.0
144,253900006,5.0,83,12,342.0,112.0
144,422204259,5.0,307,12,342.0,0.0
144,422206648,5.0,294,12,342.0,5.0
144,422208807,5.0,292,12,342.0,6.0
144,422211446,5.0,298,12,342.0,7.0
144,422212100,5.0,82,12,342.0,121.0
144,422216416,5.0,120,12,342.0,85.0
145,100230056,5.0,213,15,189.0,25.0
145,100230057,5.0,212,15,189.0,23.0
145,100230064,5.0,215,15,189.0,24.0
145,200400004,5.0,220,15,189.0,20.0
145,205100136,5.0,295,15,189.0,3.0
145,205100146,5.0,298,15,189.0,1.0
145,422204259,5.0,307,15,189.0,0.0
145,422206648,5.0,294,15,189.0,5.0
145,422208807,5.0,292,15,189.0,6.0
145,422211446,5.0,298,15,189.0,7.0
145,422211447,5.0,298,15,189.0,2.0
145,422216594,5.0,216,15,189.0,19.0
146,100220035,5.0,141,11,384.0,60.0
146,205100136,5.0,295,11,384.0,3.0
146,205100137,5.0,299,11,384.0,4.0
146,422204259,5.0,307,11,384.0,0.0
146,422208807,5.0,292,11,384.0,6.0
146,422211446,5.0,298,11,384.0,7.0
146,422211447,5.0,298,11,384.0,2.0
146,422212331,1.0,28,11,384.0,190.0
147,100230056,5.0,213,24,33.0,25.0
147,100230057,5.0,212,24,33.0,23.0
147,100230059,5.0,213,24,33.0,21.0
147,100230064,5.0,215,24,33.0,24.0
147,200400004,5.0,220,24,33.0,20.0
147,204900013,5.0,163,24,33.0,81.0
147,205100136,5.0,295,24,33.0,3.0
147,205100137,5.0,299,24,33.0,4.0
147,205100146,5.0,298,24,33.0,1.0
147,422204259,5.0,307,24,33.0,0.0
147,422208807,5.0,292,24,33.0,6.0
147,422208972,5.0,64,24,33.0,48.0
147,422208973,5.0,62,24,33.0,50.0
147,422208974,5.0,64,24,33.0,49.0
147,422208976,5.0,59,24,33.0,55.0
147,422208977,5.0,62,24,33.0,56.0
147,422211446,5.0,298,24,33.0,7.0
147,422211447,5.0,298,24,33.0,2.0
147,422216416,5.0,120,24,33.0,85.0
147,422216594,5.0,216,24,33.0,19.0
148,100190059,5.0,110,17,141.0,31.0
148,204900056,5.0,105,17,141.0,32.0
148,204900128,5.0,105,17,141.0,33.0
148,205100137,5.0,299,17,141.0,4.0
148,205100146,5.0,298,17,141.0,1.0
148,231100005,5.0,10,17,141.0,316.0
148,422206648,5.0,294,17,141.0,5.0
148,422208807,5.0,292,17,141.0,6.0
148,422210784,5.0,109,17,141.0,29.0
148,422210980,5.0,107,17,141.0,30.0
148,422211446,5.0,298,17,141.0,7.0
148,422211447,5.0,298,17,141.0,2.0
149,205100136,4.0,295,8,712.0,3.0
149,205100137,4.0,299,8,712.0,4.0
149,205100146,4.0,298,8,712.0,1.0
149,422204259,4.0,307,8,712.0,0.0
149,422206648,4.0,294,8,712.0,5.0
149,422208807,4.0,292,8,712.0,6.0
149,422211446,4.0,298,8,712.0,7.0
149,422211447,4.0,298,8,712.0,2.0
150,205100136,5.0,295,8,714.0,3.0
150,205100146,5.0,298,8,714.0,1.0
150,422204259,5.0,307,8,714.0,0.0
150,422206648,5.0,294,8,714.0,5.0
150,422208807,5.0,292,8,714.0,6.0
150,422211446,5.0,298,8,714.0,7.0
150,422211447,5.0,298,8,714.0,2.0
151,100180113,5.0,26,10,489.0,303.0
151,205100137,5.0,299,10,489.0,4.0
151,331300019,5.0,5,10,489.0,526.0
151,422204259,5.0,307,10,489.0,0.0
151,422206648,5.0,294,10,489.0,5.0
151,422211447,5.0,298,10,489.0,2.0
152,205100136,5.0,295,11,386.0,3.0
152,205100137,5.0,299,11,386.0,4.0
152,205100146,5.0,298,11,386.0,1.0
152,211300007,4.0,80,11,386.0,98.0
152,217300001,4.0,13,11,386.0,354.0
152,422204259,5.0,307,11,386.0,0.0
152,422206648,5.0,294,11,386.0,5.0
152,422208807,5.0,292,11,386.0,6.0
152,422211446,5.0,298,11,386.0,7.0
153,205100136,5.0,295,8,715.0,3.0
153,205100146,5.0,298,8,715.0,1.0
153,422204259,5.0,307,8,715.0,0.0
153,422208807,5.0,292,8,715.0,6.0
153,422211446,5.0,298,8,715.0,7.0
153,422211447,5.0,298,8,715.0,2.0
154,205100136,5.0,295,10,490.0,3.0
154,205100137,5.0,299,10,490.0,4.0
154,205100146,5.0,298,10,490.0,1.0
154,357100008,5.0,12,10,490.0,369.0
154,422211446,5.0,298,10,490.0,7.0
155,205100136,4.0,295,9,577.0,3.0
155,205100146,4.0,298,9,577.0,1.0
155,422204259,4.0,307,9,577.0,0.0
155,422208807,4.0,292,9,577.0,6.0
155,422211446,4.0,298,9,577.0,7.0
155,422211447,4.0,298,9,577.0,2.0
156,205100137,5.0,299,8,717.0,4.0
156,205100146,5.0,298,8,717.0,1.0
156,422204259,5.0,307,8,717.0,0.0
156,422206648,5.0,294,8,717.0,5.0
156,422211447,5.0,298,8,717.0,2.0
157,205100137,5.0,299,16,158.0,4.0
157,205100146,5.0,298,16,158.0,1.0
157,211300007,5.0,80,16,158.0,98.0
157,249500007,5.0,95,16,158.0,52.0
157,249500013,5.0,96,16,158.0,46.0
157,422204259,5.0,307,16,158.0,0.0
157,422205053,5.0,10,16,158.0,334.0
157,422206648,5.0,294,16,158.0,5.0
157,422208807,5.0,292,16,158.0,6.0
157,422211446,5.0,298,16,158.0,7.0
157,422211447,5.0,298,16,158.0,2.0
157,422213308,5.0,10,16,158.0,344.0
157,422214146,5.0,83,16,158.0,97.0
157,422215804,5.0,96,16,158.0,51.0
157,422217292,5.0,98,16,158.0,47.0
158,205100136,5.0,295,8,718.0,3.0
158,205100137,5.0,299,8,718.0,4.0
158,422204259,5.0,307,8,718.0,0.0
158,422206648,5.0,294,8,718.0,5.0
158,422211446,5.0,298,8,718.0,7.0
159,205100136,5.0,295,8,719.0,3.0
159,205100137,5.0,299,8,719.0,4.0
159,205100146,5.0,298,8,719.0,1.0
159,422204259,5.0,307,8,719.0,0.0
159,422206648,5.0,294,8,719.0,5.0
159,422208807,5.0,292,8,719.0,6.0
159,422211446,5.0,298,8,719.0,7.0
159,422211447,5.0,298,8,719.0,2.0
160,205100136,5.0,295,8,721.0,3.0
160,205100137,5.0,299,8,721.0,4.0
160,205100146,5.0,298,8,721.0,1.0
160,422204259,5.0,307,8,721.0,0.0
160,422206648,5.0,294,8,721.0,5.0
160,422208807,5.0,292,8,721.0,6.0
160,422211446,5.0,298,8,721.0,7.0
160,422211447,5.0,298,8,721.0,2.0
161,205100137,5.0,299,8,722.0,4.0
161,205100146,5.0,298,8,722.0,1.0
161,422206648,5.0,294,8,722.0,5.0
161,422208807,5.0,292,8,722.0,6.0
161,422211446,5.0,298,8,722.0,7.0
161,422211447,5.0,298,8,722.0,2.0
162,205100136,5.0,295,39,8.0,3.0
162,205100137,5.0,299,39,8.0,4.0
162,205100146,5.0,298,39,8.0,1.0
162,248700035,3.0,77,39,8.0,111.0
162,355500010,5.0,10,39,8.0,499.0
162,355500011,5.0,10,39,8.0,500.0
162,365000011,4.0,29,39,8.0,114.0
162,365000011,5.0,29,39,8.0,114.0
162,365000012,4.0,29,39,8.0,115.0
162,365000012,5.0,29,39,8.0,115.0
162,365000013,4.0,27,39,8.0,126.0
162,365000013,5.0,27,39,8.0,126.0
162,365000014,4.0,29,39,8.0,127.0
162,365000014,5.0,29,39,8.0,127.0
162,365000015,4.0,28,39,8.0,116.0
162,365000015,5.0,28,39,8.0,116.0
162,365000016,4.0,27,39,8.0,128.0
162,365000016,5.0,27,39,8.0,128.0
162,365000017,4.0,32,39,8.0,107.0
162,365000017,5.0,32,39,8.0,107.0
162,365000018,4.0,27,39,8.0,129.0
162,365000018,5.0,27,39,8.0,129.0
162,365000019,4.0,27,39,8.0,130.0
162,365000019,5.0,27,39,8.0,130.0
162,365000020,4.0,27,39,8.0,131.0
162,365000020,5.0,27,39,8.0,131.0
162,422202569,5.0,40,39,8.0,186.0
162,422204259,5.0,307,39,8.0,0.0
162,422204904,5.0,50,39,8.0,71.0
162,422204906,5.0,53,39,8.0,65.0
162,422204910,5.0,49,39,8.0,72.0
162,422206648,5.0,294,39,8.0,5.0
162,422208807,5.0,292,39,8.0,6.0
162,422211446,5.0,298,39,8.0,7.0
162,422211447,5.0,298,39,8.0,2.0
162,422220606,5.0,51,39,8.0,68.0
163,205100136,5.0,295,8,723.0,3.0
163,205100137,5.0,299,8,723.0,4.0
163,205100146,5.0,298,8,723.0,1.0
163,422208807,5.0,292,8,723.0,6.0
163,422211446,5.0,298,8,723.0,7.0
164,205100136,5.0,295,8,725.0,3.0
164,205100137,5.0,299,8,725.0,4.0
164,205100146,5.0,298,8,725.0,1.0
164,422206648,5.0,294,8,725.0,5.0
164,422211446,5.0,298,8,725.0,7.0
164,422211447,5.0,298,8,725.0,2.0
165,100240016,5.0,144,25,27.0,57.0
165,205100146,5.0,298,25,27.0,1.0
165,293500006,5.0,35,25,27.0,87.0
165,293500043,5.0,37,25,27.0,84.0
165,371600007,5.0,13,25,27.0,273.0
165,422200632,5.0,35,25,27.0,89.0
165,422204259,5.0,307,25,27.0,0.0
165,422206648,5.0,294,25,27.0,5.0
165,422208807,5.0,292,25,27.0,6.0
165,422208972,5.0,64,25,27.0,48.0
165,422208973,5.0,62,25,27.0,50.0
165,422208974,5.0,64,25,27.0,49.0
165,422208975,5.0,60,25,27.0,54.0
165,422208976,5.0,59,25,27.0,55.0
165,422208977,5.0,62,25,27.0,56.0
165,422211446,5.0,298,25,27.0,7.0
165,422216416,3.0,120,25,27.0,85.0
165,422217029,5.0,36,25,27.0,92.0
165,422218283,5.0,38,25,27.0,86.0
166,205100137,5.0,299,8,726.0,4.0
166,205100146,5.0,298,8,726.0,1.0
166,422204259,5.0,307,8,726.0,0.0
166,422206648,5.0,294,8,726.0,5.0
166,422208807,5.0,292,8,726.0,6.0
166,422211446,5.0,298,8,726.0,7.0
166,422211447,5.0,298,8,726.0,2.0
167,205100136,4.0,295,8,727.0,3.0
167,205100137,4.0,299,8,727.0,4.0
167,205100146,4.0,298,8,727.0,1.0
167,422204259,4.0,307,8,727.0,0.0
167,422206648,4.0,294,8,727.0,5.0
167,422211446,4.0,298,8,727.0,7.0
167,422211447,4.0,298,8,727.0,2.0
168,100150058,5.0,33,22,55.0,156.0
168,100150059,5.0,32,22,55.0,162.0
168,204000059,5.0,34,22,55.0,157.0
168,205100136,5.0,295,22,55.0,3.0
168,205100137,5.0,299,22,55.0,4.0
168,205100146,5.0,298,22,55.0,1.0
168,253900006,3.0,83,22,55.0,112.0
168,422200002,1.0,16,22,55.0,289.0
168,422204027,5.0,28,22,55.0,117.0
168,422204028,5.0,29,22,55.0,118.0
168,422204259,5.0,307,22,55.0,0.0
168,422204795,4.0,175,22,55.0,90.0
168,422206648,5.0,294,22,55.0,5.0
168,422208807,5.0,292,22,55.0,6.0
168,422208913,5.0,22,22,55.0,296.0
168,422211446,5.0,298,22,55.0,7.0
168,422211447,5.0,298,22,55.0,2.0
168,422212100,3.0,82,22,55.0,121.0
168,422214321,5.0,28,22,55.0,122.0
168,422216098,5.0,33,22,55.0,166.0
168,422216990,5.0,30,22,55.0,123.0
169,205100136,5.0,295,8,728.0,3.0
169,422206648,5.0,294,8,728.0,5.0
169,422208807,5.0,292,8,728.0,6.0
169,422211446,5.0,298,8,728.0,7.0
169,422211447,5.0,298,8,728.0,2.0
170,100210015,5.0,11,37,11.0,440.0
170,100210023,5.0,49,37,11.0,170.0
170,100230056,5.0,213,37,11.0,25.0
170,100230059,5.0,213,37,11.0,21.0
170,100230064,5.0,215,37,11.0,24.0
170,200400003,5.0,213,37,11.0,22.0
170,200400004,5.0,220,37,11.0,20.0
170,205100136,2.0,295,37,11.0,3.0
170,205100136,4.0,295,37,11.0,3.0
170,205100137,4.0,299,37,11.0,4.0
170,205100146,2.0,298,37,11.0,1.0
170,208000001,5.0,11,37,11.0,397.0
170,213300001,5.0,10,37,11.0,443.0
170,213300016,5.0,10,37,11.0,445.0
170,422204259,2.0,307,37,11.0,0.0
170,422204259,4.0,307,37,11.0,0.0
170,422205053,3.0,10,37,11.0,334.0
170,422206648,2.0,294,37,11.0,5.0
170,422206648,4.0,294,37,11.0,5.0
170,422208807,2.0,292,37,11.0,6.0
170,422208807,4.0,292,37,11.0,6.0
170,422208972,5.0,64,37,11.0,48.0
170,422208973,5.0,62,37,11.0,50.0
170,422208974,5.0,64,37,11.0,49.0
170,422208975,5.0,60,37,11.0,54.0
170,422208976,5.0,59,37,11.0,55.0
170,422208977,5.0,62,37,11.0,56.0
170,422211446,2.0,298,37,11.0,7.0
170,422211446,4.0,298,37,11.0,7.0
170,422211447,4.0,298,37,11.0,2.0
170,422213308,3.0,10,37,11.0,344.0
170,422216594,5.0,216,37,11.0,19.0
171,205100146,4.0,298,10,492.0,1.0
171,386000014,5.0,10,10,492.0,332.0
171,422204259,4.0,307,10,492.0,0.0
171,422206648,4.0,294,10,492.0,5.0
171,422208807,4.0,292,10,492.0,6.0
171,422211446,4.0,298,10,492.0,7.0
172,205100136,5.0,295,8,729.0,3.0
172,205100146,5.0,298,8,729.0,1.0
172,422204259,5.0,307,8,729.0,0.0
172,422206648,5.0,294,8,729.0,5.0
172,422208807,5.0,292,8,729.0,6.0
172,422211446,5.0,298,8,729.0,7.0
172,422211447,5.0,298,8,729.0,2.0
173,205100136,5.0,295,8,731.0,3.0
173,205100137,5.0,299,8,731.0,4.0
173,205100146,5.0,298,8,731.0,1.0
173,422204259,5.0,307,8,731.0,0.0
173,422206648,5.0,294,8,731.0,5.0
173,422208807,5.0,292,8,731.0,6.0
173,422211446,5.0,298,8,731.0,7.0
174,205100137,5.0,299,8,732.0,4.0
174,422204259,5.0,307,8,732.0,0.0
174,422206648,5.0,294,8,732.0,5.0
174,422211446,5.0,298,8,732.0,7.0
174,422211447,5.0,298,8,732.0,2.0
175,205100136,5.0,295,8,733.0,3.0
175,205100137,5.0,299,8,733.0,4.0
175,205100146,5.0,298,8,733.0,1.0
175,422204259,5.0,307,8,733.0,0.0
175,422206648,5.0,294,8,733.0,5.0
175,422211446,5.0,298,8,733.0,7.0
175,422211447,5.0,298,8,733.0,2.0
176,204100019,5.0,225,28,25.0,28.0
176,204100054,5.0,229,28,25.0,26.0
176,205100136,5.0,295,28,25.0,3.0
176,205100137,5.0,299,28,25.0,4.0
176,205100146,5.0,298,28,25.0,1.0
176,249500021,5.0,71,28,25.0,69.0
176,249500028,5.0,72,28,25.0,66.0
176,308500004,5.0,259,28,25.0,9.0
176,308500009,5.0,261,28,25.0,10.0
176,308500013,5.0,269,28,25.0,8.0
176,308500015,5.0,265,28,25.0,11.0
176,308500018,5.0,261,28,25.0,14.0
176,308500037,5.0,260,28,25.0,12.0
176,308900002,5.0,19,28,25.0,365.0
176,422204259,5.0,307,28,25.0,0.0
176,422205160,5.0,260,28,25.0,16.0
176,422205164,5.0,240,28,25.0,18.0
176,422206648,5.0,294,28,25.0,5.0
176,422207414,5.0,70,28,25.0,67.0
176,422207629,5.0,10,28,25.0,336.0
176,422208807,5.0,292,28,25.0,6.0
176,422211446,5.0,298,28,25.0,7.0
176,422211447,5.0,298,28,25.0,2.0
177,205100136,4.0,295,8,734.0,3.0
177,205100137,4.0,299,8,734.0,4.0
177,205100146,4.0,298,8,734.0,1.0
177,422204259,4.0,307,8,734.0,0.0
177,422206648,4.0,294,8,734.0,5.0
177,422208807,4.0,292,8,734.0,6.0
177,422211446,4.0,298,8,734.0,7.0
177,422211447,4.0,298,8,734.0,2.0
178,205100146,5.0,298,19,107.0,1.0
178,223600009,5.0,48,19,107.0,110.0
178,223600010,5.0,46,19,107.0,132.0
178,223600034,5.0,49,19,107.0,125.0
178,224100007,5.0,11,19,107.0,314.0
178,422200305,5.0,55,19,107.0,61.0
178,422200306,5.0,57,19,107.0,59.0
178,422204259,5.0,307,19,107.0,0.0
178,422206648,5.0,294,19,107.0,5.0
178,422207826,5.0,54,19,107.0,62.0
178,422208807,5.0,292,19,107.0,6.0
178,422209663,5.0,56,19,107.0,63.0
178,422211447,5.0,298,19,107.0,2.0
178,422212097,5.0,45,19,107.0,133.0
178,422220469,5.0,56,19,107.0,58.0
179,205100136,4.0,295,8,736.0,3.0
179,205100137,4.0,299,8,736.0,4.0
179,205100146,4.0,298,8,736.0,1.0
179,422204259,4.0,307,8,736.0,0.0
179,422206648,4.0,294,8,736.0,5.0
179,422208807,4.0,292,8,736.0,6.0
179,422211446,4.0,298,8,736.0,7.0
179,422211447,4.0,298,8,736.0,2.0
180,205100136,4.0,295,8,737.0,3.0
180,205100137,4.0,299,8,737.0,4.0
180,422204259,4.0,307,8,737.0,0.0
180,422206648,4.0,294,8,737.0,5.0
180,422208807,4.0,292,8,737.0,6.0
180,422211446,4.0,298,8,737.0,7.0
180,422211447,4.0,298,8,737.0,2.0
181,205100136,4.0,295,8,738.0,3.0
181,205100146,4.0,298,8,738.0,1.0
181,422204259,4.0,307,8,738.0,0.0
181,422206648,4.0,294,8,738.0,5.0
181,422208807,4.0,292,8,738.0,6.0
181,422211446,4.0,298,8,738.0,7.0
182,204100054,5.0,229,51,3.0,26.0
182,205100136,4.0,295,51,3.0,3.0
182,205100136,5.0,295,51,3.0,3.0
182,205100136,5.0,295,51,3.0,3.0
182,205100137,4.0,299,51,3.0,4.0
182,205100137,5.0,299,51,3.0,4.0
182,205100137,5.0,299,51,3.0,4.0
182,205100146,4.0,298,51,3.0,1.0
182,205100146,5.0,298,51,3.0,1.0
182,205100146,5.0,298,51,3.0,1.0
182,224100009,4.0,71,51,3.0,93.0
182,249500013,5.0,96,51,3.0,46.0
182,308500009,5.0,261,51,3.0,10.0
182,308500013,5.0,269,51,3.0,8.0
182,308500015,5.0,265,51,3.0,11.0
182,308500018,5.0,261,51,3.0,14.0
182,308500037,5.0,260,51,3.0,12.0
